id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,person_id,name,character,role
ts5136,Fraggle Rock,SHOW,"The Fraggles are a fun-loving community of creatures who live in a subterranean fantasy land where they love to play, sing and dance their cares away, sharing their world with the tiny Doozers and the giant Gorgs. The series teaches empathy and tolerance and encourages children to understand people different from themselves.",1983,TV-G,26,"['scifi', 'animation', 'comedy', 'family', 'fantasy']",['US'],5.0,tt0346266,7.9,7939.0,19.778,7.4,32615,Kathryn Mullen,Mokey Fraggle / Cotterpin Dozer / Crosscut Doozer / Merboo Merggle / Rock Hockey Hannah / Wimple Fraggle / The Old Gypsy Lady / Sally Spotless / Tammy Shrub / Baby Doozer / Doozer #2 (voice),ACTOR
ts5136,Fraggle Rock,SHOW,"The Fraggles are a fun-loving community of creatures who live in a subterranean fantasy land where they love to play, sing and dance their cares away, sharing their world with the tiny Doozers and the giant Gorgs. The series teaches empathy and tolerance and encourages children to understand people different from themselves.",1983,TV-G,26,"['scifi', 'animation', 'comedy', 'family', 'fantasy']",['US'],5.0,tt0346266,7.9,7939.0,19.778,7.4,40308,Gerard Parkes,Doc,ACTOR
ts5136,Fraggle Rock,SHOW,"The Fraggles are a fun-loving community of creatures who live in a subterranean fantasy land where they love to play, sing and dance their cares away, sharing their world with the tiny Doozers and the giant Gorgs. The series teaches empathy and tolerance and encourages children to understand people different from themselves.",1983,TV-G,26,"['scifi', 'animation', 'comedy', 'family', 'fantasy']",['US'],5.0,tt0346266,7.9,7939.0,19.778,7.4,86161,Bob Stutt,Muppet Performer / Felix the Fearless / Wandering McMooch / Last of the Lily Creatures / The Avalanche Monster / Bigmouth Fraggle (voice),ACTOR
ts5136,Fraggle Rock,SHOW,"The Fraggles are a fun-loving community of creatures who live in a subterranean fantasy land where they love to play, sing and dance their cares away, sharing their world with the tiny Doozers and the giant Gorgs. The series teaches empathy and tolerance and encourages children to understand people different from themselves.",1983,TV-G,26,"['scifi', 'animation', 'comedy', 'family', 'fantasy']",['US'],5.0,tt0346266,7.9,7939.0,19.778,7.4,25702,Richard Hunt,Junior Gorg (himself) / Gunge / Mudwell the Mudbunny / Herkimer Fraggle / The Spiderfly / Gillis Fraggle / Turbo / The Genie / Purple Fragglette / Fire Chief Fraggle / Flex Doozer / Background Fraggles (voice),ACTOR
tm115354,"Happy New Year, Charlie Brown",MOVIE,"It's the night of Peppermint Patty’s New Year’s Eve bash, but Charlie Brown has to write a book report about War and Peace. Hoping to join the fun for a special dance with the Little Red-Haired Girl, he tries desperately to finish in time.",1986,G,28,"['animation', 'comedy', 'family']",['US'],,tt0123099,7.2,1849.0,4.419,6.475,32002,Chad Allen,Charlie Brown (voice),ACTOR
tm115354,"Happy New Year, Charlie Brown",MOVIE,"It's the night of Peppermint Patty’s New Year’s Eve bash, but Charlie Brown has to write a book report about War and Peace. Hoping to join the fun for a special dance with the Little Red-Haired Girl, he tries desperately to finish in time.",1986,G,28,"['animation', 'comedy', 'family']",['US'],,tt0123099,7.2,1849.0,4.419,6.475,475391,Kristie Baker,Peppermint Patty (voice),ACTOR
tm115354,"Happy New Year, Charlie Brown",MOVIE,"It's the night of Peppermint Patty’s New Year’s Eve bash, but Charlie Brown has to write a book report about War and Peace. Hoping to join the fun for a special dance with the Little Red-Haired Girl, he tries desperately to finish in time.",1986,G,28,"['animation', 'comedy', 'family']",['US'],,tt0123099,7.2,1849.0,4.419,6.475,494018,Melissa Guzzi,Lucy van Pelt (voice),ACTOR
tm115354,"Happy New Year, Charlie Brown",MOVIE,"It's the night of Peppermint Patty’s New Year’s Eve bash, but Charlie Brown has to write a book report about War and Peace. Hoping to join the fun for a special dance with the Little Red-Haired Girl, he tries desperately to finish in time.",1986,G,28,"['animation', 'comedy', 'family']",['US'],,tt0123099,7.2,1849.0,4.419,6.475,494019,Aron Mandelbaum,Schroeder (voice),ACTOR
tm115354,"Happy New Year, Charlie Brown",MOVIE,"It's the night of Peppermint Patty’s New Year’s Eve bash, but Charlie Brown has to write a book report about War and Peace. Hoping to join the fun for a special dance with the Little Red-Haired Girl, he tries desperately to finish in time.",1986,G,28,"['animation', 'comedy', 'family']",['US'],,tt0123099,7.2,1849.0,4.419,6.475,53263,Jeremy Miller,Linus van Pelt (voice),ACTOR
tm115354,"Happy New Year, Charlie Brown",MOVIE,"It's the night of Peppermint Patty’s New Year’s Eve bash, but Charlie Brown has to write a book report about War and Peace. Hoping to join the fun for a special dance with the Little Red-Haired Girl, he tries desperately to finish in time.",1986,G,28,"['animation', 'comedy', 'family']",['US'],,tt0123099,7.2,1849.0,4.419,6.475,494020,Jason Mendelson,Marcie (voice),ACTOR
tm115354,"Happy New Year, Charlie Brown",MOVIE,"It's the night of Peppermint Patty’s New Year’s Eve bash, but Charlie Brown has to write a book report about War and Peace. Hoping to join the fun for a special dance with the Little Red-Haired Girl, he tries desperately to finish in time.",1986,G,28,"['animation', 'comedy', 'family']",['US'],,tt0123099,7.2,1849.0,4.419,6.475,494021,Elizabeth Lyn Fraser,Sally Brown (voice),ACTOR
tm115354,"Happy New Year, Charlie Brown",MOVIE,"It's the night of Peppermint Patty’s New Year’s Eve bash, but Charlie Brown has to write a book report about War and Peace. Hoping to join the fun for a special dance with the Little Red-Haired Girl, he tries desperately to finish in time.",1986,G,28,"['animation', 'comedy', 'family']",['US'],,tt0123099,7.2,1849.0,4.419,6.475,149,Bill Melendez,Snoopy / Woodstock (voice) (uncredited),ACTOR
tm115354,"Happy New Year, Charlie Brown",MOVIE,"It's the night of Peppermint Patty’s New Year’s Eve bash, but Charlie Brown has to write a book report about War and Peace. Hoping to join the fun for a special dance with the Little Red-Haired Girl, he tries desperately to finish in time.",1986,G,28,"['animation', 'comedy', 'family']",['US'],,tt0123099,7.2,1849.0,4.419,6.475,483151,Sam Jaimes,,DIRECTOR
tm115354,"Happy New Year, Charlie Brown",MOVIE,"It's the night of Peppermint Patty’s New Year’s Eve bash, but Charlie Brown has to write a book report about War and Peace. Hoping to join the fun for a special dance with the Little Red-Haired Girl, he tries desperately to finish in time.",1986,G,28,"['animation', 'comedy', 'family']",['US'],,tt0123099,7.2,1849.0,4.419,6.475,149,Bill Melendez,,DIRECTOR
tm62080,Out of Sight,MOVIE,"Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves … and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law.",1998,R,123,"['comedy', 'crime', 'drama', 'romance', 'thriller']",['US'],,tt0120780,7.0,95024.0,12.768,6.667,2163,George Clooney,Jack Foley,ACTOR
tm62080,Out of Sight,MOVIE,"Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves … and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law.",1998,R,123,"['comedy', 'crime', 'drama', 'romance', 'thriller']",['US'],,tt0120780,7.0,95024.0,12.768,6.667,2231,Jennifer Lopez,Karen Sisco,ACTOR
tm62080,Out of Sight,MOVIE,"Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves … and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law.",1998,R,123,"['comedy', 'crime', 'drama', 'romance', 'thriller']",['US'],,tt0120780,7.0,95024.0,12.768,6.667,3458,Ving Rhames,Buddy Bragg,ACTOR
tm62080,Out of Sight,MOVIE,"Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves … and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law.",1998,R,123,"['comedy', 'crime', 'drama', 'romance', 'thriller']",['US'],,tt0120780,7.0,95024.0,12.768,6.667,1854,Don Cheadle,Maurice 'Snoopy' Miller,ACTOR
tm62080,Out of Sight,MOVIE,"Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves … and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law.",1998,R,123,"['comedy', 'crime', 'drama', 'romance', 'thriller']",['US'],,tt0120780,7.0,95024.0,12.768,6.667,2281,Steve Zahn,Glenn Michaels,ACTOR
tm62080,Out of Sight,MOVIE,"Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves … and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law.",1998,R,123,"['comedy', 'crime', 'drama', 'romance', 'thriller']",['US'],,tt0120780,7.0,95024.0,12.768,6.667,4494,Dennis Farina,Marshall Sisco,ACTOR
tm62080,Out of Sight,MOVIE,"Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves … and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law.",1998,R,123,"['comedy', 'crime', 'drama', 'romance', 'thriller']",['US'],,tt0120780,7.0,95024.0,12.768,6.667,6108,Catherine Keener,Adele Delisi,ACTOR
tm62080,Out of Sight,MOVIE,"Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves … and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law.",1998,R,123,"['comedy', 'crime', 'drama', 'romance', 'thriller']",['US'],,tt0120780,7.0,95024.0,12.768,6.667,28194,Isaiah Washington,Kenneth,ACTOR
tm62080,Out of Sight,MOVIE,"Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves … and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law.",1998,R,123,"['comedy', 'crime', 'drama', 'romance', 'thriller']",['US'],,tt0120780,7.0,95024.0,12.768,6.667,7064,Albert Brooks,Richard Ripley,ACTOR
tm62080,Out of Sight,MOVIE,"Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves … and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law.",1998,R,123,"['comedy', 'crime', 'drama', 'romance', 'thriller']",['US'],,tt0120780,7.0,95024.0,12.768,6.667,11409,Luis Guzmán,José 'Chino' Chirino,ACTOR
tm62080,Out of Sight,MOVIE,"Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves … and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law.",1998,R,123,"['comedy', 'crime', 'drama', 'romance', 'thriller']",['US'],,tt0120780,7.0,95024.0,12.768,6.667,7871,Viola Davis,Moselle,ACTOR
tm62080,Out of Sight,MOVIE,"Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves … and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law.",1998,R,123,"['comedy', 'crime', 'drama', 'romance', 'thriller']",['US'],,tt0120780,7.0,95024.0,12.768,6.667,1627145,Jim Robinson,Bank Employee,ACTOR
tm62080,Out of Sight,MOVIE,"Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves … and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law.",1998,R,123,"['comedy', 'crime', 'drama', 'romance', 'thriller']",['US'],,tt0120780,7.0,95024.0,12.768,6.667,124729,Mike Malone,Bank Customer,ACTOR
tm62080,Out of Sight,MOVIE,"Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves … and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law.",1998,R,123,"['comedy', 'crime', 'drama', 'romance', 'thriller']",['US'],,tt0120780,7.0,95024.0,12.768,6.667,1627415,Donna Frenzel,Bank Teller,ACTOR
tm62080,Out of Sight,MOVIE,"Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves … and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law.",1998,R,123,"['comedy', 'crime', 'drama', 'romance', 'thriller']",['US'],,tt0120780,7.0,95024.0,12.768,6.667,82960,Manny Suarez,Bank Cop,ACTOR
